old_idx,input_text_ar,target_text_ar,category,triples,data
41330,"إبراهيم ريبيكوف الحزب | الحزب الديمقراطي (الولايات المتحدة) && إبراهيم ريبيكوف | أصل | كونيتيكت && إبراهيم ريبيكوف | جنسية | الولايات المتحدة الأمريكية && إبراهيم ريبيكوف | موت | نيويورك && إبراهيم ريبيكوف | عمل | ""حاكم كونيتيكت""","كونيتيكت ولد أبراهام ريبيكوف، وهو مواطن أمريكي، كان عضوا في حزب الولايات المتحدة الديمقراطي وعقدت مكتب محافظ كونيتيكت. توفي في نيويورك.",Politician,5,train
41333,"إبراهيم ريبيكوف الحزب | الحزب الديمقراطي (الولايات المتحدة) && إبراهيم ريبيكوف | موت | ""مدينة نيويورك، نيويورك، الولايات المتحدة"" && abraham a ribicoff | أصل | كونيتيكت && إبراهيم ريبيكوف | عمل | ""حاكم كونيتيكت"" && إبراهيم ريبيكوف | جنسية | الولايات المتحدة الأمريكية","كان أبراهام أ. ريبيكوف الذي ولد في ولاية كونيتيكت، U.S.A.، حاكم كونيتيكت وهو عضو في الحزب الديمقراطي في الولايات المتحدة. توفي في مدينة نيويورك، نيويورك.",Politician,5,train
41336,"إبراهيم ريبيكوف الحزب | الحزب الديمقراطي (الولايات المتحدة) && إبراهيم ريبيكوف | موت | مدينة نيويورك && إبراهيم ريبيكوف | أصل | الولايات المتحدة الأمريكية && إبراهيم ريبيكوف | جنسية | الأمريكية && إبراهيم ريبيكوف | عمل | ""حاكم كونيتيكت""",كان American إبراهيم ريبيكوف عضوا في الحزب الديمقراطي في الولايات المتحدة. كان حاكم كونيتيكت وتوفي في مدينة نيويورك.,Politician,5,train
41339,"إبراهيم ريبيكوف الزوج | كيسي ريبيكوف && إبراهيم ريبيكوف | موت | ""مدينة نيويورك، نيويورك، الولايات المتحدة"" && abraham a ribicoff | جنسية | الأمريكية && إبراهيم ريبيكوف | أصل | الولايات المتحدة الأمريكية && الولايات المتحدة الأمريكية | مجموعة عرقية | الأمريكيون الأفارقة","كانت كيسي ريبيكوف زوجة إبراهيم ريبيكوف، الذي ولد في الولايات المتحدة وتوفي في مدينة نيويورك. الولايات المتحدة هي موطن لمجموعة عرقية تسمى الأمريكيين الأفارقة.",Politician,5,train
41342,"إبراهيم ريبيكوف الزوج | كيسي ريبيكوف && إبراهيم ريبيكوف | موت | ""مدينة نيويورك، نيويورك، الولايات المتحدة"" && الولايات المتحدة | مجموعة عرقية | الأميركيين الأصليين في الولايات المتحدة && إبراهيم ريبيكوف | جنسية | الأمريكية && إبراهيم ريبيكوف | أصل | الولايات المتحدة الأمريكية",ولد إبراهيم ريبيكوف في الولايات المتحدة وتوفي في مدينة نيويورك. كان متزوجا من كيسي ريبيكوف. الأميركيين الأصليين هم مجموعة عرقية في الولايات المتحدة,Politician,5,train
41344,إبراهيم ريبيكوف الزوج | كيسي ريبيكوف && إبراهيم ريبيكوف | موت | مدينة نيويورك && إبراهيم ريبيكوف | جنسية | الأمريكية && إبراهيم ريبيكوف | أصل | الولايات المتحدة الأمريكية && الولايات المتحدة الأمريكية | مجموعة عرقية | الأمريكيون الأفارقة,"كان إبراهيم ريبيكوف من ولدت في الولايات المتحدة، حيث يكون الأمريكيون الأفارقة جماعة إثنية. كانت كيسي ريبيكوف زوجة إبراهيم أ. ريبسوف، الذي توفي في مدينة نيويورك.",Politician,5,train
41347,إبراهيم ريبيكوف الزوج | كيسي ريبيكوف && إبراهيم ريبيكوف | موت | مدينة نيويورك && الولايات المتحدة الأمريكية | مجموعة عرقية | الأميركيين الأصليين في الولايات المتحدة && إبراهيم ريبيكوف | جنسية | الأمريكية && إبراهيم ريبيكوف | أصل | الولايات المتحدة الأمريكية,"تولت الولايات المتحدة إبراهيم ريبيكوف، في مدينة نيويورك. كان متزوجا من كيسي ريبيكوف. الأميركيين الأصليين هم مجموعة عرقية في الولايات المتحدة",Politician,5,train
41350,إبراهيم ريبيكوف الزوج | كيسي ريبيكوف && إبراهيم ريبيكوف | موت | الولايات المتحدة الأمريكية && إبراهيم ريبيكوف | أصل | كونيتيكت && إبراهيم ريبيكوف | جنسية | أمريكا && الولايات المتحدة الأمريكية | مجموعة عرقية | الأمريكيون الأفارقة,ولد إبراهيم ريبيكوف في كونيتيكت ومتزوج من كيسي ريبيكوف. كان مواطنا للولايات المتحدة التي لديها الأميركيين الأفارقة كمجموعة عرقية وتوفي في وقت لاحق هناك.,Politician,5,train
41353,"إبراهيم ريبيكوف الزوج | كيسي ريبيكوف && إبراهيم ريبيكوف | موت | الولايات المتحدة الأمريكية && إبراهيم ريبيكوف | أصل | بريطانيا الجديدة، كونيتيكت && إبراهيم ريبيكوف | جنسية | أمريكا && الولايات المتحدة الأمريكية | مجموعة عرقية | الأمريكيون الأفارقة","ولد إبراهيم ريبيكوف في بريطانيا الجديدة، ولاية كونيتيكت وتوفي في مقره الأصلية. كان متزوجا من كيسي ريبيكوف والأميركيين الأفارقة من بين الجماعات العرقية في البلاد.",Politician,5,train
41356,إبراهيم ريبيكوف الزوج | كيسي ريبيكوف && إبراهيم ريبيكوف | موت | الولايات المتحدة الأمريكية && الولايات المتحدة الأمريكية | مجموعة عرقية | الأميركيين الأصليين في الولايات المتحدة && إبراهيم ريبيكوف | أصل | كونيتيكت && إبراهيم ريبيكوف | جنسية | أمريكي,"ولد إبراهيم ريبيكوف في ولاية كونيتيكت الأمريكية أمريكي. كانت كيسي ريبيكوف زوجة إبراهيم ريبيكوف، الذي توفي في الولايات المتحدة. في الولايات المتحدة واحدة من المجموعات العرقية هي الأميركيين الأصليين.",Politician,5,train
41358,إبراهيم ريبيكوف الزوج | كيسي ريبيكوف && إبراهيم ريبيكوف | جنسية | الأمريكية && إبراهيم ريبيكوف | أصل | الولايات المتحدة الأمريكية && الولايات المتحدة الأمريكية | مجموعة عرقية | الأميركيين الأفارقة وأبراهيم أ. ريبيكوف | موت | نيويورك,"إبراهيم ريبيكوف هو موطن أمريكي حيث ولد في الولايات المتحدة، حيث الأميركيين الأفارقة جماعة إثنية. كان متزوجا من كيسي ريبيكوف وتوفي في نيويورك.",Politician,5,train
41360,إبراهيم ريبيكوف الزوج | كيسي ريبيكوف && كيسي ريبيكوف | أصل | شيكاغو && إبراهيم ريبيكوف | موت | مدينة نيويورك && الولايات المتحدة الأمريكية | مجموعة عرقية | الأميركيين الأصليين في الولايات المتحدة && إبراهيم ريبيكوف | جنسية | الولايات المتحدة الأمريكية,"ولد في شيكاغو، كيسي ريبيكوف، زوجة إبراهيم أ. ريبسوف. الولايات المتحدة الوطنية، إبراهيم توفي ريبيكوف في مدينة نيويورك، في الولايات المتحدة، البلد الذي توجد فيه أحد الجماعات العرقية، الأمريكيون الأصليين.",Politician,5,train
41363,إبراهيم ريبيكوف الزوج | كيسي ريبيكوف && كيسي ريبيكوف | أصل | شيكاغو && إبراهيم ريبيكوف | موت | الولايات المتحدة الأمريكية && إبراهيم ريبيكوف | جنسية | أمريكا && الولايات المتحدة الأمريكية | مجموعة عرقية | الأمريكيون الأفارقة,"كان إبراهيم ريبيكوف مواطن الولايات المتحدة، حيث الأميركيين الأفارقة جماعة إثنية. زوجة إبراهيم ريبيكوف الزوج كانت كيسي ريبيكوف، الذي ولد في شيكاغو. توفي أبراهام أ. ريبيكوف في الولايات المتحدة.",Politician,5,train
41366,إبراهيم ريبيكوف الزوج | كيسي ريبيكوف && كيسي ريبيكوف | أصل | شيكاغو && إبراهيم ريبيكوف | جنسية | الولايات المتحدة الأمريكية && الولايات المتحدة الأمريكية | مجموعة عرقية | الأميركيين الأفارقة وأبراهيم أ. ريبيكوف | موت | نيويورك,كان أبراهام أ. ريبيكوف مواطن من الولايات المتحدة حيث الأميركيين الأفارقة هم جماعة عرقية. كان متزوجا من شيكاغو المولود كيسي ريبيكوف وفقط في وقت لاحق في نيويورك.,Politician,5,train
41369,إبراهيم ريبيكوف الزوج | كيسي ريبيكوف && كيسي ريبيكوف | أصل | شيكاغو && الولايات المتحدة | مجموعة عرقية | الأميركيين الأصليين في الولايات المتحدة && إبراهيم ريبيكوف | جنسية | الولايات المتحدة الأمريكية && إبراهيم ريبيكوف | موت | نيويورك,"كان إبراهيم ريبيكوف مواطن من الولايات المتحدة حيث توجد واحدة من الجماعات العرقية الأمريكيين الأصليين. قبل وفاته في نيويورك، كان متزوجا من كيسي ريبيكوف الذي ولد في شيكاغو.",Politician,5,train
41372,إبراهيم ريبيكوف الزوج | كيسي ريبيكوف && الولايات المتحدة | مجموعة عرقية | الأميركيين الأصليين في الولايات المتحدة && إبراهيم ريبيكوف | جنسية | الأمريكية && إبراهيم ريبيكوف | أصل | الولايات المتحدة الأمريكية && إبراهيم ريبيكوف | موت | نيويورك,الأميركيين الأصليين هم مجموعة عرقية في الولايات المتحدة التي كانت في مكان ميلاد إبراهيم ريبيكوف. كانت زوجته كيسي ريبيكوف وتوفي في نيويورك.,Politician,5,train
41375,آدم هولواي | معارك | حرب الخليج && حرب الخليج | القائد | كولن باول && المملكة المتحدة | العاصمة | لندن && آدم هولواي | العيش | حراس جريناديه && آدم هولواي | جنسية | المملكة المتحدة,"كان كولن باول قائدا في حرب الخليج، وهو صراع أن آدم هولواي شارك في آدم هولواي، الذي تم تقديمه في حراس جريناديه وهو مواطن المملكة المتحدة، عاصمة أيها لندن.",Politician,5,train
41378,آدم هولواي | معارك | حرب الخليج && المملكة المتحدة | العاصمة | لندن && آدم هولواي | العيش | حراس جريناديه && War Gulf | القائد | جون ماجستير && آدم هولواي | جنسية | المملكة المتحدة,"آدم هولواي هو مواطن المملكة المتحدة، عاصمة أيها لندن. تقدم آدم هولواي في حراس جريناديه وحارب في حرب الخليج. جون ماجستانا كان قائدا خلال حرب الخليج.",Politician,5,train
41381,آدم هولواي | معارك | حرب الخليج && المملكة المتحدة | العاصمة | حرب لندن && الخليج | القائد | جورج ح - بوش && آدم هولواي | العيش | حراس جريناديه && آدم هولواي | جنسية | المملكة المتحدة,"آدم هولواي هو مواطن المملكة المتحدة، عاصمة أيها لندن. تقدم آدم هولواي في حراس جريناديه وحارب في حرب الخليج. كان أحد القادة في حرب الخليج جورج ه. بوش.",Politician,5,train
41384,"آدم هولواي | أصل | ""فافيرشام، كنت، إنجلترا"" && آدم هولواي | عمل | عضو في البرلمان لجريفشام && آدم هولواي | تاريخ بدء سنوات العمل | 2005-05-05 && آدم هولواي | العيش | حراس جريناديه && آدم هولواي | درس في | كلية ماجدالين، كامبريدج","كلية ماجدالين كلية كامبريدج ألوم وراوناديه حراس المخضرم آدم هولواي ولد 05/05/2005 في فافيرشام، كنت، إنجلترا. وهو عضو في البرلمان لرافزيشام.",Politician,5,train
41387,"آدم هولواي | أصل | ""فافيرشام، كنت، إنجلترا"" && آدم هولواي | عمل | عضو البرلمان && آدم هولواي | تاريخ بدء سنوات العمل | 2005-05-05 && آدم هولواي | العيش | حراس جريناديه && آدم هولواي | درس في | كلية ماجدالين، كامبريدج","ولد آدم هولواي، الذي خدم في حراس جريناديه، في فافرشام، كينت، إنجلترا، ودرس في كلية ماجدالين في كامبريدج. بدأ حياته المهنية في 5 مايو 2005 وعمل كعضو في البرلمان.",Politician,5,train
41390,"آدم هولواي | أصل | فافيرشام && آدم هولواي | عمل | عضو في البرلمان لجريفشام && آدم هولواي | تاريخ بدء سنوات العمل | 2005-05-05 && آدم هولواي | العيش | حراس جريناديه && آدم هولواي | درس في | كلية ماجدالين، كامبريدج",ولد آدم هولواي في فافرشام في فافرشام في 5 مايو 2005 ويقدم في حراس جرينادير. كان آدم هولواي عضو البرلمان في البرلمان لزافيشام وألقي أريكل كلية ماجدالين في كامبريدج.,Politician,5,train
41393,"آدم هولواي | أصل | فافيرشام && آدم هولواي | عمل | عضو البرلمان && آدم هولواي | تاريخ بدء سنوات العمل | 2005-05-05 && آدم هولواي | العيش | حراس جريناديه && آدم هولواي | درس في | كلية ماجدالين، كامبريدج","بدأ آدم هولواي الذي ولد في فافرشام، مسيرته المهنية في 5 مايو 2005، عمل كعضو في البرلمان وكان في حراس جرينادير في الجيش. وكان ألما ماتر من آدم هولواي كلية ماجدالين في كامبريدج.",Politician,5,train
41396,"آدم هولواي | أصل | كينت && آدم هولواي | عمل | عضو البرلمان && آدم هولواي | تاريخ بدء سنوات العمل | 2005-05-05 && آدم هولواي | العيش | حراس جريناديه && آدم هولواي | درس في | كلية ماجدالين، كامبريدج","كان كلية ماجدالين كلية كامبريدج ألوم وحرار جرينادير قديم هولواي عضو برلماني. ولدت في كينت، بدأت حياته المهنية 05/05/2005.",Politician,5,train
41399,"آدم هولواي | الحزب | الحزب المحافظ (المملكة المتحدة) && آدم هولواي | أصل | ""فافيرشام، كنت، إنجلترا"" && آدم هولواي | تاريخ بدء سنوات العمل | 2005-05-05 && آدم هولواي | جنسية | المملكة المتحدة && آدم هولواي | درس في | كلية ماجدالين، كامبريدج","كلية ماجدالين كلية كامبريدج الألوم والمملكة المتحدة عضو المحافظين الوطني آدم هولواي ولد في فافرشام كينت، إنجلترا. بدأ حياته المهنية 05/05/2005.",Politician,5,train
41402,"آدم هولواي | الحزب | الحزب المحافظ (المملكة المتحدة) && آدم هولواي | أصل | فافيرشام && آدم هولواي | تاريخ بدء سنوات العمل | 2005-05-05 && آدم هولواي | العيش | حراس جريناديه && آدم هولواي | درس في | كلية ماجدالين، كامبريدج",كان حزب المحافظين في المملكة المتحدة كلية ماجدالين في كامبريدج ألوم آدم هولواي حارس جرينادي. ولد في فافرشام وبدأ حياته المهنية 05/05/2005.,Politician,5,train
41405,"آدم هولواي | الحزب | الحزب المحافظ (المملكة المتحدة) && آدم هولواي | أصل | كينت && آدم هولواي | تاريخ بدء سنوات العمل | 2005-05-05 && آدم هولواي | العيش | حراس جريناديه && آدم هولواي | درس في | كلية ماجدالين، كامبريدج","ولد آدم هولواي في كينت وبدأ حياته المهنية في 5 مايو 2005. وهو membe للحزب المحافظ في المملكة المتحدة ويقدم في حراس جرينادير. له ماطر أليس هو كلية ماجدالين، كامبريدج.",Politician,5,train
41407,أدونيس جورجيايديس | في المنصب أثناء | أنطونيس سامراس && أنتونيس سامراس | أصل | أثينا && أنتونيس سامراس | في المنصب أثناء | كونستانتينوس ميتسوتاكيس && أدونيس جورجيايديس| أصل | اليونان && أدونيس جورجيايديس| خليفة | ماكيس فوريديس.,وكان أثينا المولود رئيس الوزراء أنتونيس سامراس في منصبه إلى جانب رئيس الوزراء كونستانتينوس ميتسوتاكيس. وكان اليونان ولد أدونيس جورجيديس في منصبه خلال قيادة سامراس. خليفة جورجيايد كان ماكيس فوريديس.,Politician,5,train
41410,أدونيس جورجيايديس | في المنصب أثناء | أنطونيس سامراس && أنتونيس سامراس | نائب | إيفانجيلوس فينيزيلوس && الديمقراطية الجديدة (اليونان) | اللون | الأزرق && أدونيس جورجيايديس| الحزب | الديمقراطية الجديدة (اليونان) && أدونيس جورجيايديس| خليفة | ماكيس فوريديس.,"أدونيس جورجيايديسهو عضو في حزب الديمقراطية اليوناني الجديد، لونه، أزرق. كان ماكيس فوريديس خليفة أدونيس جورجيايديس، الذي خدم في منصبه بينما كان أنطونيس ساماراس رئيس الوزراء وإيفانجيلوس فينيزيلوس كان نائبا له.",Politician,5,train
41413,أدونيس جورجيايديس | في المنصب أثناء | أنطونيس سامراس && أنتونيس سامراس | في المنصب أثناء | كونستانتينوس ميتسوتاكيس && أنطونيس سامراس | نائب | إيفانجيلوس فينيزيلوس && أدونيس جورجيايديس| أصل | اليونان && أدونيس جورجيايديس| خليفة | ماكيس فوريديس.,كان ماكيس فوريديس خليفة أدونيس جورجيايديس (من مواليد اليونان وخلفه ماكيس فوريديس) في منصبه خلال قيادة رئيس الوزراء أنتونيس سامراس. تزامنت قيادة السمراس مع رئيس الوزراء كونستانتينوس ميتسوتاكيس ونائبه إيفانجيلوس فينيزيلوس.,Politician,5,train
41416,أدونيس جورجيايديس | في المنصب أثناء | أنطونيس سامراس && أنتونيس سامراس | في المنصب أثناء | كونستانتينوس ميتسوتاكيس && أنطونيس سامراس | نائب | إيفانجيلوس فينيزيلوس && الديمقراطية الجديدة (اليونان) | اللون | الأزرق && أدونيس جورجيايديس| الحزب | الديمقراطية الجديدة (اليونان),أدونيس جورجيايديسهو عضو في حزب الديمقراطية اليوناني الجديد الذي يرتبط بالأزرق اللون. وكان في منصبه في ذلك الوقت الذي كان أنطونيس سامراس رئيس الوزراء. كان سامراس نائب إيفانجيلوس فينيزيلوس وكان في منصبه بينما كان كونستانتينوس ميتسوتاكيس رئيس الوزراء.,Politician,5,train
41419,أدونيس جورجيايديس | في المنصب أثناء | أنطونيس سامراس && أنتونيس سامراس | في المنصب أثناء | كونستانتينوس ميتسوتاكيس && الديمقراطية الجديدة (اليونان) | اللون | الأزرق && أدونيس جورجيايديس| الحزب | الديمقراطية الجديدة (اليونان) && أدونيس جورجيايديس| خليفة | ماكيس فوريديس.,"كان أدونيس جورجيايديس، الذي خلفه ماكيس فورديس، عضوا في حزب الديمقراطية الجديد في اليونان التي لها أزرق بلونها. وكان جورجيديس في منصبه بينما كان أنطونيس ساماراس رئيس الوزراء الذي كان بدوره خدم بينما كان كونستانتنوس ميتسوتاكيس رئيس الوزراء أمامه.",Politician,5,train
41422,أدونيس جورجيايديس | في المنصب أثناء | أنطونيس سامراس && أنتونيس سامراس | خليفة | كونستانتينوس ميتسوتاكيس && أنطونيس سامراس | نائب | إيفانجيلوس فينيزيلوس && الديمقراطية الجديدة (اليونان) | اللون | الأزرق && أدونيس جورجيايديس| الحزب | الديمقراطية الجديدة (اليونان),"أدونيس جورجيايديسهو عضو في حزب الديمقراطية اليوناني الجديد الذي كان لونه أزرق وكان في منصبه تحت أنتونيس سامراس. كان خليفة سامراس كونتانتينوس ميتسوتاكيس، وكان نائبه إيفانجيلوس فينيزيلوس.",Politician,5,train
41425,أغنيس كانت | جنسية | هولندا && هولندا | قائد | مارك روت && أغنيس كانت | عمل | مجلس النواب (هولندا) && مجلس النواب (هولندا) | قائد | خديجة عريب && أغنيس كانت | الإقامة | دنبورغ,"ولد أغنيس كانت في هولندا ويعيش في دنبورغ. عملت في مجلس النواب في هولندا، حيث مارك روت هو القائد. خديجة عريب هو زعيم مجلس النواب.",Politician,5,train
41428,أغنيس كانت | جنسية | هولندا && هولندا | قائد | مارك روت && أغنيس كانت | الإقامة | دوبورغ && أغنيس كانت | عمل | حزب اشتراكي (هولندا) والحزب الاشتراكي (هولندا) | قائد | إمياء رودر,"مارك روت هي زعيم هولندا، حيث أغنيس كانت من. العمل في دنبورغ، عملت أغنيس كانت في الحزب الاشتراكي في هولندا، والتي تقودها إميل ريمر.",Politician,5,train
41431,أغنيس كانت | جنسية | هولندا && هولندا | قائد | مارك روت && أغنيس كانت | الإقامة | الحفلة الحزب الاشتراكي (هولندا) | قائد | إميل ريمر && أغنيس كانت | الحزب | الحزب الاشتراكي (هولندا),أغنيس كانانت مواطن من هولندا التي تقودها مارك روتتي. كانت سكان جزر دنبورغ وعضو في الحزب الاشتراكي بقيادة إميل ريمر.,Politician,5,train
41434,أغنيس كانت | جنسية | هولندا && هولندا | قائد | مارك روت && هولندا | العملات | حزب اليورو && الاشتراكي (هولندا) | قائد | إميل ريمر && أغنيس كانت | الحزب | الحزب الاشتراكي (هولندا),"اليورو هو العملة في هولندا، زعيمها، هي مارك روتتي. وهولندا الوطنية، أغنيس كانذر عضو في الحزب الاشتراكي في هولندا التي تقودها إميل ريمر.",Politician,5,train
41437,"ألبرت وايت | أصل | كليفلاند && ألبرت وايت | موت | باركرسبرج، فيرجينيا الغربية && باركرزبرغ، فرجينيا الغربية | بلد | الولايات المتحدة الأمريكية والألبرت وايت | خليفة | ويليام م. أو ويليام م. داوسون | موت | تشارلستون، فرجينيا الغربية","توفي كليفلاند ولد ألبرت ب. أبيض، في باركرزبرغ، فرجينيا الغربية، في الولايات المتحدة. الخلف إلى ألبرت ب. ويليام م. داوسون، الذي توفي في تشارلستون، فرجينيا الغربية.",Politician,5,train
41440,"ألبرت وايت | تاريخ الميلاد | 1856 && ألبرت وايت | Deathyear | 1941 && ألبرت وايت | تاريخ الميلاد | 1856-09-22 && ألبرت وايت | موت | باركرزبرغ، فيرجينيا الغربية & ألبرت وايت | موت موت | 1941-03-03.","ولد ألبرت وايت في 22 سبتمبر 1856 وتوفي في 3 يوليو 1941 في باركرسبرغ، فرجينيا الغربية.",Politician,5,train
41442,"ألبرت وايت | الزوج | أجنز وارد && أغنيس وارد | أصل | ماريتا، أوهايو && ألبرت وايت | أصل | كليفلاند && ألبرت وايت | موت | باركرزبرغ، فيرجينيا الغربية & ألبرت وايت | خليفة | وليام م. داوسون","ولد ألبرت وايت في كليفلاند وزوج آغنز وارد أبيض ولدت في ماريتا، أوهايو. توفي في باركرسبرغ، فرجينيا الغربية وخلفت من قبل وليام م أو داوسون.",Politician,5,train
41445,"ألبرت وايت | الزوج | أجنز وارد && أغنيس وارد | أصل | ماريتا، أوهايو && ألبرت وايت | أصل | كليفلاند && ألبرت وايت | خليفة | William M. O. Dawson && أجنز وارد | موت | باركرسبرغ، فرجينيا الغربية","ولد ألبرت ب. أبيض في كليفلاند وكان متزوجا من أبيض آغنز وارد، الذي ولد في ماريتا، أوهايو. توفي أبيض وارد وايت في باركرسبرج، فرجينيا الغربية ونخلت من قبل وليام م داوسون.",Politician,5,train
41448,"ألبرت وايت | الزوج | أجنز وارد && أغنيس وارد | أصل | ماريتا، أوهايو && ألبرت وايت | أصل | كليفلاند && ألبرت وايت | خليفة | ويليام م. أو ويليام م. داوسون | موت | تشارلستون، فرجينيا الغربية","ولد ألبرت ب. أبيض في كليفلاند وزوجته أغنيس وارد بيضاء ولدت هي ماريتا، أوهايو. نجح أبيض في مكتب وليام م. داوسون الذي توفي في وقت لاحق في تشارلستون، فرجينيا الغربية.",Politician,5,train
41451,"ألبرت وايت | الزوج | أجنز وارد && ألبرت وايت | أصل | كليفلاند && ألبرت وايت | موت | باركرزبرغ، فيرجينيا الغربية & ألبرت وايت | تاريخ انتهاء سنوات العمل | 1905-03-04-04 && ألبرت وايت | تاريخ بدء سنوات العمل | 1901-04.","ولد ألبرت ب. وايت في كليفلاند وتوفي في باركرزبرغ، فرجينيا الغربية. كان متزوجا من أجنز وارد. سعادة باغان حياته المهنية في 4 مارس 1901، وانتهى به في 4 مارس 1905.",Politician,5,train
41454,"ألبرت وايت | الزوج | أجنز وارد && ألبرت وايت | أصل | كليفلاند && ألبرت وايت | موت | باركرزبرغ، فيرجينيا الغربية & ألبرت وايت | خليفة | ويليام م. أو ويليام م. داوسون | أصل | بلومنجتون، ماريلاند","ولد ألبرت ب. بي أبيض في كليفلاند، متزوجا من أغنيس وارد وايت ويموت في باركرزبرغ، فرجينيا الغربية. نجح أبيض في مكتب ويليام م. داوسون ولد في بلومنغتون، ميريلاند.",Politician,5,train
41456,"ألبرت وايت | الزوج | أجنز وارد && ألبرت وايت | أصل | كليفلاند && ألبرت وايت | خليفة | William M. O. Dawson && أجنز وارد | موت | باركرزبرغ، فيرجينيا الغربية & وليام م. داوسون | أصل | بلومنجتون، ماريلاند","وكان أغنيس وارد الأبيض زوجة ألبرت ب. أبيض وتوفي في باركرزبرغ، فرجينيا الغربية. ولد ألبرت ب. أبيض في كليفلاند وكان خليافه وليم مو داوسون الذي ولد في بلومنغتون، ماريلاند.",Politician,5,train
41459,ألبرت وايت | الزوج | أجنز وارد && ألبرت وايت | الحزب | حزب الجمهوري (الولايات المتحدة) && ألبرت وايت | أصل | كليفلاند && ألبرت وايت | تاريخ انتهاء سنوات العمل | 1905-03-04-04 && ألبرت وايت | تاريخ بدء سنوات العمل | 1901-04.,"ولدت في كليفلاند، ألبرت ب. أبيض، مسيرته المهنية في 4 مارس 1901 وكان متزوجا من أجنز وارد. كان عضوا في حزب الجمهوري للولايات المتحدة وانتهت مهنته في 4 مارس 1905.",Politician,5,train
41462,ألبرت وايت | الزوج | أجنز وارد && ألبرت وايت | خليفة | وليام م. أو داوسون && ألبرت وايت | أصل | كليفلاند && ألبرت وايت | تاريخ انتهاء سنوات العمل | 1905-03-04-04 && ألبرت وايت | تاريخ بدء سنوات العمل | 1901-04.,"ولد ألبرت ب الأبيض، الذي كان زوج آغنز وارد الأبيض، في كليفلاند. امتدت حياته المهنية من 4 مارس 1901 إلى 4 آذار / مارس 1905 وكان خليافه وليام م داوسون.",Politician,5,train
41465,"ألبرت وايت | الزوج | أجنز وارد && ألبرت وايت | خليفة | وليام م. أو داوسون && ألبرت وايت | عمل | ""حاكم فرجينيا الغربية"" && ألبرت وايت | تاريخ انتهاء سنوات العمل | 1905-03-04-04 && ألبرت وايت | تاريخ بدء سنوات العمل | 1901-04.","كان ألبرت وايت، الذي كان متزوجا من أبناء وارد أبيض، مهنة بين 4 مارس 1901 و 4 آذار / مارس 1905. وكان حاكم فرجينيا الغربية وخلفه كان وليام م داوسون.",Politician,5,train
41468,ألبرت وايت | الزوج | أجنز وارد && ألبرت وايت | خليفة | وليام م. أو داوسون && ألبرت وايت | الحزب | حزب الجمهوري (الولايات المتحدة) && ألبرت وايت | تاريخ انتهاء سنوات العمل | 1905-03-04-04 && ألبرت وايت | تاريخ بدء سنوات العمل | 1901-04.,"Albert B White، متزوج من أجنز وارد، كان عضوا في الحزب الجمهوري في الولايات المتحدة. بدأت حياته المهنية في 4 مارس 1901 وانتهت في 4 مارس 1905 - خلفه ويليام م دو داوسون.",Politician,5,train
41471,ألبرت وايت | الزوج | أجنز وارد && ألبرت وايت | خليفة | وليام م. أو داوسون && ألبرت وايت | الحزب | حزب الجمهوري (الولايات المتحدة) && ألبرت وايت | أصل | كليفلاند && ألبرت وايت | تاريخ انتهاء سنوات العمل | 1905-04-04.,ولد ألبرت وايت في كليفلاند وتزوج آغنز وارد أبيض. كان عضوا في الحزب الجمهوري في الولايات المتحدة وانتهت مهنته في 44 مارس 1905 عندما نجحته وليام م أو داوسون.,Politician,5,train
41473,ألبرت وايت | خليفة | وليام م. أو داوسون && ألبرت وايت | تاريخ الميلاد | 1856-09-22 && ألبرت وايت | أصل | كليفلاند && ألبرت وايت | تاريخ انتهاء سنوات العمل | 1905-03-04-04 && ألبرت وايت | تاريخ بدء سنوات العمل | 1901-04.,"ولدت في 22 سبتمبر 1856 في كليفلاند، بدأت ألبرت بي وايت في 4 مارس 1901 وانتهت في 4 مارس 1905. وكان خليافه وليام م داوسون.",Politician,5,train
41476,ألبرت وايت | خليفة | وليام م. أو داوسون && ألبرت وايت | الحزب | حزب الجمهوري (الولايات المتحدة) && ألبرت وايت | أصل | كليفلاند && ألبرت وايت | تاريخ انتهاء سنوات العمل | 1905-03-04-04 && ألبرت وايت | تاريخ بدء سنوات العمل | 1901-04.,ولد ألبرت وايت في كليفلاند وكان مهنة في الفترة من 4 آذار / مارس 1901 إلى 4 آذار / مارس 1905. وكان عضوا في الحزب الجمهوري في الولايات المتحدة وخلفه كان وليام م أو داوسون.,Politician,5,train
41479,"ألبرت جينينغز فاونتن | موت | مقاطعة دولا آنا، نيو مكسيكو && ألبرت جينينغز فاونتن | موت | الولايات المتحدة الأمريكية && ألبرت جينينغز فاونتن | أصل | نيويورك && ألبرت جينينغز فاونتن | موت موت | 1896-02-01 && ألبرت جينينغز فاونتن | أصل | جزيرة ستاتن","ولد ألبرت جينينغز فاونتن في جزيرة ستاتن، نيويورك وفعلت في 1 فبراير 1896 في مقاطعة دونا آنا، نيو مكسيكو، الولايات المتحدة.",Politician,5,train
